"provocativo","N"
"La peor cara de la crisis. El riesgo de pobreza en España afecta a más del 20% de la población. http://t.co/vofWY5jT","N"
"Cambio de jefe de prensa en la Zarzuela. Es otra respuesta al tema Urdangarin, que tanto preocupa al rey.","N"
"ineficazmente","N"
"inocente","P"
"minada","N"
"Madrid Espacios y Congresos, una empresa dedicada a centrifugar la deuda del Ayuntamiento de Madrid. http://t.co/kSOLyme5","N"
"viejo","N"
"retorcidos","N"
"falsificada","N"
"maravilla","P"
"Entre esta semana y la que viene seguro que anunciaremos la gira acústica de México. besos.","P"
"Extraño que Rubalcaba dedique media hora a preparar una rueda de prensa. Muy extraño","N"
"despilfarros","N"
"afectaciones","P"
"Me agrada coincidir con mi amigo mechor en la denuncia de las tecnicas mafiosas en el Euskadi","P"
"Suscribo. Todo. RT @galtares: Gran post del gran @ramonlobo Disparad contra Littell http://t.co/zK991fmj","N"
"malhechor","N"
"odiosa","N"
"dragon","N"
"El gran engaño a los vecinos de Los Arcos http://t.co/fZ5mRZY1","N"
"implacablemente","N"
"no lo dudo, al contrario “@MVegaFabian: Pues Víctor Gibello hace unas fotos estupendas y es del terruño”","P"
"Mi padre le ha dado un manotazo a mi móvil y gracias a Dios que lo que se ha roto ha sido el cristal templado ","N"
"Han talado el abedul gigante que había en la esquina de Ríos Rosas con Castellana  ¿Alguien sabe porqué? #Madrid","N"
"apocaliptico","N"
"La banca encuentra otro negocio: compra las facturas de los proveedores de los Ayuntamientos. Que no se diga q no ayudan a las pymes.","N"
"paraiso","P"
"beneficiosa","P"
"reservadas","N"
"cool","P"
"Fidel Castro está como un toro. Seis horas de presentación de un libro.No se ha levantado ni para orinar#esoesunapróstata","P"
"@LibrosdeMaria no sé si hubo más gente, pero ayer te tagueé yo  ayy, Hannibal es que moooooola tanto!","P"
"gris","N"
"hechizadas","P"
"Ahora resulta que la culpa de la dramatica situacion economica y de los recortes es de @MarianoRajoy... Flaca memoria! #HerenciaPSOE","N"
"El discurso del miedo es el único recurso que les queda a los que se han quedado sin discurso, sin proyectos y sin ideas para Andalucía.","N"
"Buenos días bbs qué tal yo mal ","N"
"inhibicion","N"
"El Gobierno no ampliará el plazo para que sindicatos y empresarios lleguen a un acuerdo","N"
"lucido","P"
"mentiroso","N"
"Pero alguien pensaba q no nos iba a tocar pagar los desaguisados de éstos que hemos echado? La cosa no ha hecho más que empezar. #2012duro","N"
"impresionar","P"
"#FF de vuelta ;-)) @Pepemaras @PopularesCyL @anamariavielba @marmarev @ajimnezvelayos @jmoreta23 @dllanosg @c_floriano","P"
"Recuperar la confianza http://t.co/zbhIQvFX via @el_plural","P"
"inadaptada","N"
"Tiempos raros: las encuestas no anticipan los resultados y el gobierno no anticipa la reacción ciudadana. La democracia resiste. #29MHG","P"
"El empleo es el eje central de nuestro programa. Para ello hay que fortalecer el tejido productivo con empresas competitivas #forojoly","P"
"regaños","N"
"rentables","P"
"inteligentemente","P"
"asegurada","P"
"abigarrados","N"
"En el Oratorio de San Felipe Neri, marco de privilegio de celebración del bicentenario de la Constitución de 1812","P"
"impropia","N"
"Me encanta ;-)) RT @clubelcandado: Queda oficialmente inaugurado nuestro blog: http://t.co/TlWoSS8a #PadelDospuntoCero #experienciacandado","P"
"perezosos","N"
"emocionado","P"
"Los andaluces tenemos dcho a conocer otro gobierno, un gobierno de los mejores, el gobierno del cambio con @javierarenas_pp y el @ppandaluz","P"
"irritante","N"
"negativo","N"
"La #primavera llega este martes a las 6.14 horas http://t.co/aus1OCks ;-))","P"
"Por qué los medios de comunicación se han llenado de anuncios oficiales? No había q recortar el gasto publico? Quien lo denuncia?","N"
"“@germanyanke: Revista de Prensa (ABC Punto Radio, 20 de diciembre) http://t.co/T65u7eWT” Se me hace corto. Es que me gusta oír a Germán más","P"
"agraviadas","N"
"irreformable","N"
"entretenido","P"
"En el blog: Todos juntos contra el paro http://t.co/2bOua0zm","N"
"Totalmente RT @CordobeSanz_: @AlejandroSanz ke verdades mas grandes se cantan en el carnaval de Cai","P"
"campeona","P"
"resabiados","N"
"Mourinho apoya a Pepe.Lógico, se empieza metiendo el dedo en el ojo a otro entrenador y se acaba apoyando a Pepe.Fútbol arte #Pepebotadeoro","N"
"Cuidao las mechas rubias de Brad Pitt. Qué cosa más fea (las mechas)","N"
"@omixam no creo que hayan diseñado una tipo propia ","N"
"virulenta","N"
"sintomas","N"
"Os ha dado por un tweet mio del 16 de agosto a la hora de dormir cabrones, tendré que silenciar el movil ","N"
"fenomenal","P"
"Que maravilla. Felicidades a todos. La flor y nata RT @abrahamelgar: @AlejandroSanz pues hoy un dia cargado de ... http://t.co/gXqpAE8V","P"
"Estoy indignada con la subida de impuestos. Han mentido. Q recorten el gasto publico. #asino Todos sabíamos déficit 8,3%. Y la coherencia?","N"
"desplazado","N"
"cooperativas","P"
"Que Amaiur esté haciendo propuestas políticas en el Congreso y Rajoy y el PP respondan es un éxito democrático sobre ETA. #investidura","P"
"Que grande.. Ahora me volvia 20 años atras.. :P http://t.co/Z5koQuSV","P"
"vieja","N"
"ordenados","P"
"El Gobierno define el apoyo de CiU a sus recortes como ""el inicio de una deseable colaboración"" durante la legislatura @servimedia","P"
"prolificos","P"
"Es una vergüenza q las rentas del trabajo soporten la mayor carga tributaria y q las pequeñas empresas tributen a más tipo q las grandes.","N"
"unilateralismo","N"
"@Otxu88 espero que fuera todo bien y ahora a por una gran semana ","P"
"revolucionarias","P"
"timo","N"
"@Sakura_Abril Ow 
Bueno, no pasa nada, cuando puedas confirmarlo, estoy aquí 😊
Y si no pudieras de cosplay pero sí a la expo, +","P"
"RT @TonioR0cks: Jueves de REVISTA! @PauRubio En Portada HOY Mujer : Brava y Persistente! Corran A Comprarla! &lt;3 http://t.co/zozwRBd8","P"
"codiciosas","N"
"hipnotizante","P"
"engorrosos","N"
"Atención: tanto PSOE como PP pierden votos en las andaluzas d ayer respecto a las anteriores d 2008. Diez puntos + d abstención.","N"
"me mantengo optimista pero se me hace difícil a veces de verdad ","N"
"alborotador","N"
"marchitos","N"
"Y tiene tuiter: @PacoFMarugan, 29 años de diputado. Se ha llevado la ovación de la noche. #APP","P"
"#CIS. Rubalcaba: ""creo que es la primera vez en la democracia que un gobierno baja en su primera encuesta""","N"
"Como? esto que es? Los sindicatos tienen en plena crisis 9.000 tarjetas de crédito para pagar sus gastos http://t.co/GaJVqgoH","N"
"mustias","N"
"impropios","N"
"retrasas","N"
"Eran casi las 20 h. de aquel sábado santo. Hace 35 años. Rufino abrió la puerta en aquella reunión clandestina. ""Han legalizado el partido""","P"
"abortadas","N"
"Dios mío, es tan real que da miedo... ¡ánimo mamás trabajadora, nosotras podemos!!! Supermujeres http://t.co/8Ogbj0HR","P"
"Los de color Twitter “@La_Coronel: @pedroj_ramirez De esos 60-70 seguro que hay unos favoritos.”","P"
"molestada","N"
"desteñido","N"
"desgraciadas","N"
"minadas","N"
"jubilados","P"
"perezosa","N"
"fatalmente","N"
"Somos parte de IU y queremos ser parte de un frente amplio de la izquierda política y social. Con apertura de ideas y organización.","P"
"@DoloresParis Es que no, ya estoy cansado ","N"
".@marianorajoy "" España se enfrenta ahora a una situación de extrema dificultad. Y el que no quiera darse cuenta se equivoca ""","N"
"congestionado","N"
"Está claro que con Marta del Castillo no se ha hecho justicia. Ni se ha condenado a los culpables ni se ha dado... http://t.co/kWAkcOr2","N"
"cariño","P"
"Rubalcaba todavía no se ha enterado que siempre que se escupe hacia arriba cae para abajo. Que siga...Ya le caerán todas las sandeces q dice","N"
"@ADios_hi @elespanolcom Pues menudo susto. Al poner ""Tolerdo"" pensé que se refería a su parodia @WillyTolerdoo ","N"
"selectiva","P"
"La sec. Gral del PP afirma que la estrategia del Psoe no es seria ni adecuada, dos meses después de dejar el poder.","N"
"¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ? Historias del día por @el_periodico","P"
"liricas","P"
"gravoso","N"
"energetico","P"
"@Sara_benben pero el caso es que en Humanidades hay latín y griego y yo en mi vida he dado latin y griego así que me iria fatal en ellas ","N"
"¿Habrá mañana ""momento Clos"" (ese desastroso ministro de Industria que prometió el cargo como ministro de Justicia)?","N"
"deleitar","P"
"floreciente","P"
"@JuanraLucas buenos dias, y buena semana desde el sueño. Gracias","P"
"conflicto","N"
"diariosur.es: Solo dos de cada diez arquitectos viven exclusivamente de la profesión http://t.co/b8pRjTqR","N"
"@YelouKitty pero eso no es grasioso ","N"
"empalagosos","N"
"burladas","N"
"Denle RT por favor, si alguien puede ayudar. RT @CarolinaDiago: @AlejandroSanz Pls help me help 2 (cont) http://t.co/TyIoGnol","P"
"archiconocido","P"
"sentidos","P"
"La jueza q investiga ERE irregulares en Andalucía,acusa a la Junta de""idear un sistema""para eludir el control de UE en la concesión d ayudas","N"
"desvalido","N"
"La tragedia del campo de fútbol egipcio es una prueba mas d adonde lleva el ""forofismo"" irracional y d confrontación. No lo minusvaloremos.","N"
"aprecia","P"
"destructor","N"
"obstruye","N"
"necia","N"
"exasperacion","N"
"bruja","N"
"traumaticas","N"
"Apostamos por un gran pacto por el empleo con los sindicatos y los empresarios. También con aytos, diputaciones y fuerzas minoritarias","P"
"Genial! bit.ly/vDUVEK","P"
"El aeropuerto sin aviones de Castellón paga 7.700 euros al mes de luz http://t.co/P3GdAbSn","N"
"amado","P"
"Gracias :-) RT @francarrillog: @ccifuentes Ayer me preguntaron por ti en este reportaje. Un saludo y ánimo con todo http://t.co/Akx8VzCb","P"
"victorias","P"
"Conozco a alguien q es adicto al drama! Ja ja ja te suena d algo!","P"
"Rajoy: ""La gente nos dice, ya te hemos votado, ahora cumple. Haz lo que tengas que hacer y hazlo deprisa. Es la hora de las respuestas""","P"
"El objetivo de cierre de empresas públicas de las CCAA es el fijado en el 2010. ¿Ambición? @TelediarioInter 20:30","N"
"intrepidos","P"
"competentemente","P"
"insatisfaccion","N"
"pacificamente","P"
"pelada","N"
"multiusos","P"
"malfuncionamiento","N"
"entristecer","N"
"excentrico","N"
"ausente","N"
"Rajoy comparecerá en el Congreso para explicar los recortes tras el Consejo Europeo - ABC.es http://t.co/XZ5OgCQe via @abc_es","N"
"RT @EnriquePatron2: @paurubio woooow!!! Q emocionante!!! Yo te espero en Acapulco, el próximo mes!!! Ya tengo mía tickets!!!","P"
"sonrisas","P"
"superflua","N"
"reproches","N"
"@SlaveofJavier, experto en hacer reencuentros inolvidables since 1994 ","P"
"dañado","N"
"confiar","P"
"fragil","N"
"Vamos camino de ser de nuevo el equipo mas querido de España, y empezamos a ser apreciados en Europa! Orain ta beti gora ATHLETIC!","P"
"confuso","N"
"barbara","N"
"""Oposición útil: Si se empeñan en luchar contra el fraude, con propuestas que hicimos nosotros en campaña, lo apoyaremos, y daremos + ideas""","P"
"A 15' del final, Real Madrid 0-0 Valencia. Esto se pone feo!!","N"
"Impresionante el trabajo en el CERI de Sevilleja Castilla-La Mancha muy bien en la conservación del águila imperial http://t.co/Rw680boy","P"
"Patxi López reclama acercamiento de presos. @TelediarioInter 20:30","N"
"despreciadas","N"
"traviesos","N"
"@juan_andrade89ecuperaremos el Min. de Agricultura; haremos del agroalimentario un sector comp. y vertebrador. P.64-69  http://t.co/l58yM6Zv","P"
"optimismo","P"
"Por cierto, felicidades a @virginiapalonso, @fundeu y @emenesesm por sus premios @iredesburgos","P"
"boquiabiertos","N"
"desecada","N"
"Es muy triste tener jóvenes encapuchados x Valencia cuya profesión es el fascismo, la violencia y la intolerancia. @Intereconomia","N"
"estabilizar","P"
"contrariados","N"
"Congelar un salario mínimo de miseria no es austeridad, es ensañamiento con los débiles en favor de los fuertes:  Ley del embudo.","N"
"asco","N"
"Lo he añadido porque antes no sabia hacerlo, pero estuve leyendo estos dias bastante y encontre el modo de hacerlo perfecto ","P"
"indefenso","N"
"@josebrit sigo sin acostumbrarme a su nueva boca/dientes ","N"
"enfermos","N"
"me encantaría mucho tener una buena cámara y saber como usarla a la perfección ","P"
"Alemania presenta las cifras mas bajas de desempleo últimos 20 años......","P"
"camarilla","N"
"@LetInNeverlxnd se nos queda pequeña, sólo 300 de aforo ","N"
"Quiero ser Secretario General porque puedo ser útil para mi partido. Tengo experiencia, tengo ganas e ideas.  #rbcbenmalaga #rubalcaba38","P"
"compulsion","N"
"1 taza D cafe para empezar un buen dia de trabajo! 1 taza de cafe doble para un MUUUUUY buen dia de trabajo!","P"
"RT @juanluis150: La sombra de la corrupción amenaza a Convergència  http://t.co/MEOzqesK","N"
"dinamica","P"
"A las 3 en @A3noticias, el gobierno anuncia que en las próximas horas cerrará la embajada de España en Siria, en protesta por la represión","N"
"Que coraje me dan lxs prepotentxs ","N"
"honradas","P"
"estruendosos","N"
"pauperrimos","N"
"durable","P"
"estilizado","P"
"Buenas tardes amig@s. En casa descansando después del entrenamiento de la mañana. Ya queda menos. Vamos Real..!!","P"
"defensiva","N"
"#Presupuestos Y ahora cuenta Montoro algunas de las maneras baratitas que tendrán a su alcance los defraudadores para regularizar","N"
"decencias","P"
"Subidas de impuestos,recortes y ni palabra de eliminar Diputaciones,duplicidades,fundaciones y sociedades públicas,fusionar ayuntamientos..","N"
"Hoy en Cartaya con las personas mayores. Nos merecen todo nuestro compromiso, cariño y respeto","P"
"Bueno.... Muy rica la carne","P"
"trastornar","N"
"insultante","N"
"Felicidades a los q hoy cumplen años, q veo sois muchos!!;) y felicidades también al Principe Felipe, q cumple 44(creo)","P"
"borracho","N"
"Estilazo total de @borissoler en #PadelDospuntoCero @clubelcandado http://t.co/jpR7UOgr","P"
"exhausto","N"
"RT @ppandaluz:  @JavierArenas_pp  anuncia que impulsa una nueva Ley de Hacienda Publica http://t.co/vHZRfX8o","P"
"afabilidades","P"
"La reunión de la Mesa del Congreso convocada para esta tarde se retrasa hasta las 21:00 horas.","N"
"Primer paso de la eliminatoria. Faltan 90 min para conseguir el objetivo con nuestra gente. Ahora a descansar y a... http://t.co/2ZI3E3UQ","P"
"estrellarse","N"
"arrastrado","N"
"arduo","N"
"Estoy sensible y lloro por todo y ","N"
"Para quien quiera seguir con el análisis puede hacerlo en el 24 horas con Xabier Fortes. Y mañana más en #losdesayunosdetve a las 9!!!!","P"
"traviesas","N"
"impulsivamente","N"
"cronica","N"
"Mi amigo @danimelli79 de la Taperia de la Plaza de Medina nos invita a @SandraMoti y a mi a poner nombre a un pincho...ahora mismo va foto","P"
"Que he llegado a tiempo para verla ;-))) (watching Downton Abbey) http://t.co/NbbSq00t","P"
"espurios","N"
"Las fotos de las cargas policiales en Valencia son tremendas http://t.co/qExzeFT6","N"
"Griñán da el paso y apuesta por Chacón, la policía saldrá de los #CIE y el hambre acecha en Grecia. http://t.co/uflrG2MD#portadaEPC","N"
"celebrado","P"
"irrestricto","P"
"Arguiñano, dietas: ""El cerdo salva más vidas que la penicilina"". Investigadores, experimentos: ""El ratón es el mejor amigo del hombre""","P"
"La compañía de automóviles Mercedes-Benz quiere que sus coches ,Clase A, cuenten con Siri, el sistema de reconocimiento de voz de Apple (EP)","P"
"tentativas","N"
"Aunque para grandes este!Maestro Landa... http://t.co/25NjdSdL","P"
"demandados","N"
"Y yo RT @javierarenas_pp: Aspiro a una #Andalucía sin insultos, sin descalificaciones y en la que se respeten las ideas de tod@s.","P"
"enana","N"
"Hoy mi más profundo respeto y admiración a los 3 policías fallecidos intentando salvar dl mar a unos imbéciles borrachos. Debería ser delito","N"
"Messi ya está aquí!!!;))) http://t.co/jHoAgHcO","P"
"bobo","N"
"Gracias por seguirme, a los amigos y a los adversarios. Ya somos más de 50.000 !","P"
"+1 RT @jmbescos:que entreguen las armas, que se entreguen ellos y que pidan perdón a las víctimas. Sólo entonces hablaremos","N"
"freneticos","N"
"repetitivos","N"
"Hay una relación directa entre la rebaja de impuestos y la reducción d la economía sumergida. Es solo una idea...","N"
"dictador","N"
"vilipendiar","N"
"@Sr_Zeta hola vengo de intagram  en verdad ya te seguia pero hola igualmente🙄❤️","P"
"GRACIAS 4) La app para móviles ""iSemana Santa"" superó las 80.000 descargas gratuitas en 40 países. y ¡más de 210.000 conexiones en móviles!","P"
"inventiva","P"
"Arranca la F1!","P"
"ignominiosas","N"
"oxidado","N"
"timidas","N"
"Guindos, pillado por un micrófono abierto: ""La reforma laboral, extremadamente agresiva"" ¿Violenta? ¿Además van a pegar a la gente?","N"
"mezquindad","N"
"Gracias a todos x tanto amor y felicitaciones! Feliz navidad! Los quiero a muerte!","P"
"indulgente","P"
"Cuando no puedo dormir, escribo todo lo que preocupa en una libreta que alguien me regaló y es como un somnífero instantáneo ","P"
"monstruas","N"
"contrariada","N"
"Necesitamos todos tener nuestro ""drone""?.Agudo articulo de Fukuyama. http://t.co/Fn1o1zfF","P"
"despreciativa","N"
"Viendo al amiguete @danimartinezweb. Impresionante imitando a Eduardo Gómez, Flippy, Matías Prats, Shakira, Nadal... http://t.co/bmhYjKFY","P"
"La reforma del desPPido. Un video imprescindible. #STOPreformalaboral http://t.co/ZeX9s6ch","N"
"@noseashetero 10/10 lindo a ver si vuelves a León que se te echa de menos por aquí  quiero abrazarte ✨","P"
"Uno de los desafíos del periodismo. Encontrar su sitio para no perder la vigilancia del poder via @Clarin_com http://t.co/vgpQHJvs","P"
"inafectado","P"
";-)))))) RT @elisa_cj: En la sede del @ppandaluz se respira tranquilidad #25M #Andalucía","P"
"Rajoy sobre Cascos: ""Los gobernantes debemos de trabajar duro y bien para resolver los problemas""","P"
"Hoy, en las desventuras de Albert

Sin agua que salga de ningún grifo en el piso. Ha decidido que no sale hasta nuevo aviso ","N"
"#HappyJungkookDay #꾹이생일ㅊㅋ Galleta bonita *.* Feliz cumpleaños al mejor maknae del mundo ","P"
"No he dicho que el resultado del congreso fuera previsible. He repetido lo ya apuntado en @EDCHrne, que Rubalcaba no se inmolaría sin más","N"
"descabellado","N"
"escenico","P"
"Me encanta esta foto de la portada  de @diario_sur   @esperanzaona , @eliasbendodo , @javierarenas_pp y @marianorajoy http://t.co/TfDxYSP3","P"
"Mañana en #losdesayunosdetve analizamos en tertulia la victoria de Rubalcaba en el #38CongresoPSOE , Garzón, Siria y más.... A las 9.","P"
"dorada","P"
"complejo","N"
"sindrome","N"
"rotundo","P"
"contenciosos","N"
"Excandidato republicano, Huntsman, abandona x la forma tóxica del discurso político basada en la división y ataques personales y negativos.","N"
"jubiloso","P"
"salpicar","N"
"surrealista","P"
"Quiero llorar. RT @FretePeli: @AlejandroSanz tienes facebook?","N"
"practico","P"
"tenacidad","P"
"inaceptable","N"
"orgullo","P"
"De mis películas preferidas (watching Primera Plana) http://t.co/LhAj34EE","P"
"despreciada","N"
"radicalmente","N"
"fatigados","N"
"Buenas. Rumbo al programa de @melchormiralles.","P"
"Tanto sad, tanto sad...
Pues yo también estoy muy sad hoy ","N"
"@Heikki_360 Vale 

Lo he probado hoy y me parece muy bueno... veré tus vídeos ","P"
"decepcion","N"
"No puedo poner el insta histories ese raro  alguna ayuda?","N"
"#elcambioandaluz @antoniosanz denuncia que la Consejera de Hacienda anuncia un 3%de deficit. Ayer @PepeGrinan dijo 1.4 % . Es tremendo","N"
"amonestado","N"
"sana","P"
"agraviado","N"
"futil","N"
"proteccion","P"
"hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo ","N"
"@LaQueSoySiempre @ealbaga Por desgracia vende más  ,riñas,trifulcas,peleas,al cuello!! mátalo!!","N"
"Demasiados Consejos Europeos ""históricos"".Este lunes mejor que lo sea menos y resuelva unas cuantas cosas de verdad.De acuerdo con Felipe","P"
"entusiasmo","P"
"@DovakhiinMudo 9 por lo buenico que eres  💜","P"
"perturbada","N"
"inconfortable","N"
"Blázquez rechaza a Soraya S. de Santamaría de pregonera de la Semana Santa por estar casada por lo civil. Monseñor: qué pereza da usted.","N"
"El Gobierno intervendrá Andalucía si no cumple el déficit. No caben medias tintas.","N"
"inexcusablemente","N"
"http://t.co/F2rzgDV2 ahi os lo dejo a ver is os gusta.","P"
"malisimos","N"
"fantasticos","P"
"A ver si lo entiendo: como Banco Central Europeo no puede prestar a los Gobiernos, prestará al FMI para q este, q si puede,lo haga. Europa!","P"
"Ya esta aquí. Ya llegó por fin la quinta ensaladera. Gracias a todos los miembros del equipo hoy mucha gente dormirá feliz.","P"
"Creo que hoy es el Cosejo Europeo numero 17 o 18 en dos años. Lo normal es que hubiera dos o tres al año.que tiempos aquellos!!","N"
"A las 22.30 mi primera entrevista en directo en Twitter. Si Quieres seguirla busca el hastag #YnterviuMarivi l http://t.co/FVXISuNy","P"
"Lista para descargar en tu móvil o tableta la aplicación oficial de@giraldatv para la #ssanta12 Gratis!!TV de servicio pco para #sevillahoy","P"
"civilizar","P"
"Hoy toca escuchar a #MiguelRios con otros grandes artistas...  #Insurrección...","P"
"Pues que se te ocurre? RT @Aritta5: @AlejandroSanz Qe haras si Oscar gana #LaVoz ... Algo divertido no.? Para todos tus fans.! =)","P"
"picantoso","N"
"El Gobierno quita importancia al nuevo recorte impuesto por Bruselas y anuncia más subidas de impuestos (para el 25 por la noche)","N"
"absurdamente","N"
"El equipo de El PAIS y POLITICA ya esta instalado en el 38 Congreso del PSOE para contarlo todo. Empieza la función ... http://t.co/cp85vblf","P"
"subvencionar","P"
"vergonzosamente","N"
"Estoy en #Churriana y me preguntan por la #chatidieta @mariarojo82 ;-))) le di una tarjeta tuya a Mercedes q te va a llamar ;-))","P"
"@jmiguel @carrero Claro, yo quería por eso de manifiesto, hay cables chinos cojonudos. Otra cosa es que te compres el mas barato ","P"
"subordinar","N"
"deprimir","N"
"sordida","N"
"RT“@AlertaNews24: Policía en Atenas intenta dispersar con gases lacrimógenos a manifestantes que tratan de reunirse en Plaza Syntagma.","N"
"inviolable","P"
"exhaustas","N"
"chismoso","N"
"La figura articulada de Steve Jobs d unos 30cm increíblemente real.Venta en un par d meses en EEUU¿Cuantas se venderan? http://t.co/mCNCThWY","P"
"esperanzados","P"
"En sevilla ratificaremos nuestra condición d lideres y mañana neymar nos hara disfrutar mucho","P"
"Buenos días. Cuando despertaron, los problemas seguían ahí. Y ellos, con resaca.","N"
"humanos","P"
"coja","N"
"RT @PwC_Spain: Sólo un 15% de los CEOs a nivel mundial cree que la economía mejorará en 2012 #PwC #CEOs","N"
"El @PPandaluz estará en cualquier reclamación que se plantee en base al Estatuto http://t.co/4ZsVA5Ik","N"
"oscurecidos","N"
"atrevido","P"
"imprecisas","N"
"El @PSOE consigue el escaño 17 en Asturias al ganar el voto emigrante, vía @lanuevaespana. @UPyD decidirá el gobierno de Asturias!!","P"
"""@Javier_asturias digamos a los asturian@s la verdad, lo que queremos y vamos a hacer, contemos nuestro proyecto"" #Asturiasenpositivo","P"
"desafortunado","N"
"Les preocupa la seguridad jurídica y las tasas pero nada la social-laboral y los expedientes en la crisis.","N"
"Lo mejor de estar ya en Málaga es poder ir a ver Escuadrón Suicida esta tarde ","P"
"alabanza","P"
"mustios","N"
"Ovación en la sala de prensa al compañero que ha bajado el volumen a la tele con la sintonía del PSOE (versión lounge) a toda hostia.","P"
"temerario","N"
"bofetada","N"
"gamberros","N"
"violento","N"
"Hoy me quedo con esta cara de mi hijo...y ese cariño de Melchor ;-)) ha disfrutado como nunca ;-)) http://t.co/HY5yVAv0","P"
"frios","N"
"horriblemente","N"
"#Invercaria, último eslabón de la cadena de corrupción en la Junta de Andalucía  http://t.co/eYU523Ja Eso espero...","N"
"aflojados","N"
"abusados","N"
"Mikel Laboa me arranca el alma y la escupe, como el vomito de un sapo. http://t.co/zSf0j6BJ","N"
"traumatizar","N"
"impropiedad","N"
"PSOE-A no acepta ninguna de las 443 enmiendas de la oposición al Presupuesto http://t.co/rrrqXcbS","N"
""" los socialistas han multiplicado por 5 la deuda publica en #Andalucia "" @javierarenas_pp #elcambioandaluz","N"
"Defendemos los servicios públicos y el salario social, que creamos en Asturias,  frente a la crisis,","P"
"Os dejo. Tengo a mi tocayo Syntec por aqui de paseo. Jeje. Y hoy viene el presidente de Universal de Brazil a ... http://t.co/VXG1rggY","P"
"trivial","N"
"retardados","N"
"Me ha explotado un vaso en la mano, que forma tan bonita de empezar el día ","N"
"La ducha escocesa en q se mueve nuestra economía (optimismo/pesimismo) puede durar mucho tiempo. Momento d dudas y signos contradictorios.","N"
"desesperadamente","N"
"Comienzo con mi gente una campaña en la que quiero ennoblecer la política con debates apasionados pero sinceros. http://t.co/1y5Svfbk","P"
"Todos los sueñosse hacen realidad,cuando d verdad lo deseas! Q sueñes mucho zzzzz","P"
"aprobacion","P"
"minados","N"
"suficiente","P"
"caidos","N"
"indefensos","N"
"De verdad q una mujer-florero no es inteligente? Creo conviene recapacitar sobre vuestras definiciones :)","N"
"justamente","P"
"@varitoponchito  es que las preguntas capciosas no están bien! Resultan muy periodísticas y poco consideradas ","N"
"necios","N"
"irremediable","N"
"Me gusta esta foto ;-)) @eliasbendodo @javierarenas_pp #elcambioandaluz http://t.co/IJqNf8kv","P"
"imprecisa","N"
"usables","P"
"hambre","N"
"agujereado","N"
"tramposo","N"
"ataques","N"
"picantosas","N"
"nerviosamente","N"
"exacto","P"
"De retirada, que mañana hay que despertar a unos cuantos. Mil gracias a la gente de #40AniversarioCcinf por el regalo de estar allí. ANIMO!!","P"
"Bfff no me acordaba de ésta.","N"
"dolorida","N"
"Mi enhorabuena a los compañeros de @EFEnoticias por la primera entrevista a @marianorajoy. @AlonsoNgel y @belenanca llevaban años pidiendola","P"
"pulcras","P"
"inviable","N"
"difusos","N"
"@FunInFvneral qué burrada pusieron hoy?? Que llevo meses bloqueada por otra heterada y me lo perdí ","N"
"miedosos","N"
"inexactitudes","N"
"roza","N"
"pillas","N"
"relajados","P"
"Currin amenazó a Rajoy con echarle a la opinión pública encima si no continuaba con el proceso de paz. @TelediarioInter 20:30","N"
"empeñado","N"
"miseras","N"
"No entiendo de verdad porque la gente cree que en realidad me la suda ","N"
"trabajadora","P"
".“@Ricardo_Witt: @hermanntertsch @PilarGGranja @mcuquerella Nos pegan, nos vetan, en fin, ladran luego cabalgamos”","N"
"aburridos","N"
"Montoro cree  q RTVE no tiene q competir con las privadas, por eso se puede descapitalizar.  Alguien le dirá que aquí si no compites mueres?","N"
"Acabo de comprobar en Linkedin  si eras mi antiguo alumno, tengo un gran recuerdo @alexldguevara  Te deseo lo mejor @vlcextra","P"
"maltratado","N"
"Un poco d agua fria despues dl entrenamiento esta mañana. Ahora a comer un poco d pasta y descanso total para esta noche q sera muy dificil!","N"
"La quinta ensaladera. Nadal saludando al equipo argentino. Y ahora al público. Oe, oe, oe","P"
"encantadoramente","P"
"temores","N"
"aprecio","P"
"devotas","P"
"Jajaja. Ya Se nota?. Ojala.. Yo voy a hacerlo con toda la pasion del mundo pero luego vosotr@s (cont) http://t.co/M3fue4nU","P"
"@anaamontull_ @IreneCarro_8 @MariloGarciaa6 con una pequeña donación hará felices a miles de chicas que no tienen  #asociacionmariloli","P"
"caliente","P"
"Las ganas d jorobar al Gobierno q tiene CEOE: no creen q se cumplan objetivos d déficit ni este ni próximo año y creación d empleo en 2014.","N"
"codiciosos","N"
"imperfectos","N"
"Muy bueno RT @NicodeMig Así está el tema http://t.co/oT50oCNv vía @santigonzalez10","P"
"Hallado el cuerpo sin vida de una mujer en el interior del 'Costa Concordia' http://t.co/G4z8v5Gu","N"
"pulcro","P"
"@estherct209 jajajaja la tuya y la d mucha gente seguro!! Pero yo no puedo sin mi melena me muero ","N"
"TSJC decide hoy si el español debe ser lengua vehicular n CataluñaLa sentencia recurrida obligaba al Gob.de la comunidad a incluirlo (EP)","N"
"Soraya Rodríguez dice q el PSOE participará en la manifestación convocada por los sindicatos el 11M","P"
"magnanimas","P"
"perezosas","N"
"Gracias mi gente de bellezuela os quiero RT @asanzvenezuela: Queremos escuchar en @GigaBlog881  (cont) http://t.co/2xvE0ecv","P"
